"Age","Mean","CI","Infe","Supe"
780,4.76540690173852,0.9,3.53602658720244,5.95843700904626
790,4.77107633522801,0.9,3.49678921739925,5.99085124971359
800,4.77676751777152,0.9,3.49999351077013,5.99787539928303
810,4.78242330776135,0.9,3.53656608066455,6.05399455008335
820,4.78814137600474,0.9,3.51154131309858,6.07246915953545
830,4.79388043429829,0.9,3.55917696427894,6.11021009134391
840,4.799589663867,0.9,3.55640207584637,6.07600357055954
850,4.80528834066305,0.9,3.45347070748656,6.15876942564049
860,4.81104060245042,0.9,3.45503357751329,6.15220949316301
870,4.8167986988389,0.9,3.43575512123819,6.14430466022747
880,4.82247174757966,0.9,3.50049169958258,6.12666025967427
890,4.82815644280723,0.9,3.49097082946637,6.155475318023
900,4.8338886545256,0.9,3.46865569040096,6.28370843558051
910,4.8395848202898,0.9,3.48691331476959,6.1975238092881
920,4.84519556869032,0.9,3.49129253689478,6.21476025238922
930,4.85082183337116,0.9,3.47922136761439,6.36759866527262
940,4.85647476108767,0.9,3.49714433735354,6.21870082370249
950,4.86204462873068,0.9,3.41962342611911,6.21211432047585
960,4.86756202917508,0.9,3.48977966453596,6.21927274742612
970,4.87308073404343,0.9,3.41003707598274,6.30502252882653
980,4.87861245036696,0.9,3.44350597229271,6.23462268222634
990,4.88400598771063,0.9,3.48419405554923,6.25244896113508
1000,4.88939554030365,0.9,3.44669765919824,6.33719920904502
1010,4.8947593701061,0.9,3.47662843327224,6.35108119427598
1020,4.90008217919662,0.9,3.50784606378862,6.33727357819242
1030,4.90531758461317,0.9,3.52556653988201,6.30212984782246
1040,4.91053121392979,0.9,3.38817242587915,6.36197199213828
1050,4.91571824919981,0.9,3.39121004623844,6.39636554461649
1060,4.92079337192663,0.9,3.46887675387133,6.27565262550672
1070,4.92583863874762,0.9,3.44122170488214,6.38550020114456
1080,4.93085202005819,0.9,3.49257605546169,6.41710120505983
1090,4.93579738702228,0.9,3.47551357071279,6.37983313686955
1100,4.94064506032715,0.9,3.4523727889538,6.44461939373477
1110,4.94546169049478,0.9,3.48068627871858,6.42304788875213
1120,4.95025105524781,0.9,3.49864003698651,6.44902292273801
1130,4.95492610307009,0.9,3.49052267477607,6.41084805681902
1140,4.95953642118961,0.9,3.4642500734988,6.51928714989508
1150,4.96412490071861,0.9,3.45263522821852,6.36429284649064
1160,4.968651023763,0.9,3.47378575337463,6.40914188953301
1170,4.97305402085934,0.9,3.50331494059458,6.44992778442859
1180,4.97741647484814,0.9,3.48219109355799,6.4262806954345
1190,4.98174386985696,0.9,3.51446169092826,6.56052747618272
1200,4.98598436740772,0.9,3.45781660380887,6.49195876869487
1210,4.99012363868921,0.9,3.49998217619046,6.40775743961911
1220,4.994240170412,0.9,3.52472421732574,6.51030959732429
1230,4.9982907899926,0.9,3.50669278847872,6.4871770225602
1240,5.00223403786555,0.9,3.5420649633876,6.48370501956281
1250,5.00611856625226,0.9,3.54595755391438,6.52621725530873
1260,5.00995646573602,0.9,3.51149624627312,6.46851907526172
1270,5.0137226607235,0.9,3.51800921989593,6.48711383390156
1280,5.01737251505863,0.9,3.57924289210867,6.55928238004352
1290,5.02098821010113,0.9,3.59346849969736,6.49611996401591
1300,5.02454865077909,0.9,3.47997062824205,6.43785992254701
1310,5.02799534960116,0.9,3.58156981818449,6.52097503491665
1320,5.03137309215574,0.9,3.58056855375831,6.53108008957566
1330,5.03469624698178,0.9,3.53877271125399,6.48104384131221
1340,5.03796524369314,0.9,3.60366892363951,6.53637407722574
1350,5.0410991319857,0.9,3.63308884239025,6.52757595363753
1360,5.04417624878951,0.9,3.56873094700093,6.4539367000323
1370,5.04719844636642,0.9,3.60085502061669,6.42787755456935
1380,5.05013674065073,0.9,3.57160152740733,6.52972685179943
1390,5.05297016460676,0.9,3.61700330683818,6.42760427732616
1400,5.05573075408233,0.9,3.55402570435463,6.48939478261888
1410,5.05842121405962,0.9,3.63486349030929,6.47988118757834
1420,5.06102513522931,0.9,3.59082437852214,6.49873785834547
1430,5.06352714993376,0.9,3.56781509614698,6.60443825978061
1440,5.06594569430774,0.9,3.56666161271288,6.51930819282138
1450,5.0682804275314,0.9,3.61695197897633,6.51179633147541
1460,5.07052558904462,0.9,3.60742046680525,6.49080541616224
1470,5.07267612482168,0.9,3.604467391986,6.55682391504044
1480,5.07471129827743,0.9,3.58216310493955,6.571794722122
1490,5.07666381610039,0.9,3.61636038649088,6.5527098634055
1500,5.07852390049997,0.9,3.56307228112738,6.59502694746888
1510,5.08027717565423,0.9,3.64843306296389,6.52583611399893
1520,5.08190252406695,0.9,3.56699937600903,6.51364856329413
1530,5.08343234481675,0.9,3.58585161583005,6.57729875769363
1540,5.08487160840024,0.9,3.58922265890072,6.56852130967711
1550,5.08618479770154,0.9,3.63308956273946,6.59833325211302
1560,5.08735840898454,0.9,3.58248250273016,6.57774203739557
1570,5.08843108400787,0.9,3.61187184431974,6.54512658382834
1580,5.08938690718296,0.9,3.59020974952569,6.54789544187921
1590,5.09022465413204,0.9,3.6010282701808,6.56965097988638
1600,5.09090191395318,0.9,3.60014333116829,6.57513375856158
1610,5.09146907090645,0.9,3.58069738532514,6.5814982978048
1620,5.0918938782513,0.9,3.65936789900982,6.4921028127741
1630,5.09219811654576,0.9,3.63155525631332,6.63625208035349
1640,5.09234100997637,0.9,3.64803926465062,6.55849386048782
1650,5.0923351891889,0.9,3.64313174251103,6.58817651887285
1660,5.09219009749423,0.9,3.57720967821404,6.59253680337778
1670,5.09191265078894,0.9,3.5205234750612,6.61270581837245
1680,5.09146534389109,0.9,3.65185141901798,6.56256056519164
1690,5.09083561127955,0.9,3.55816996821629,6.59739004512902
1700,5.09005418243004,0.9,3.57356908468925,6.53881231214578
1710,5.08916275886253,0.9,3.54189049866712,6.5109052576117
1720,5.08805675763252,0.9,3.56450292243361,6.53698598208866
1730,5.08677087591107,0.9,3.58785041603222,6.5153650754887
1740,5.08531514793036,0.9,3.54205999880296,6.54966373704753
1750,5.08373933357306,0.9,3.63667195155671,6.55223025624802
1760,5.08193233925728,0.9,3.6026183803756,6.68389270796347
1770,5.079920192349,0.9,3.55371529520391,6.60071895480896
1780,5.07777760851513,0.9,3.54886311942028,6.48745926625714
1790,5.07544860744471,0.9,3.5489280362629,6.61552655696839
1800,5.07291460227784,0.9,3.56135774867292,6.50044424637917
1810,5.07014133890996,0.9,3.62680321034637,6.60688719492624
1820,5.06725156178234,0.9,3.5287494000507,6.63666947246286
1830,5.06414926837418,0.9,3.59558282142888,6.5746582282524
1840,5.0608234222412,0.9,3.46943286379931,6.55784762109441
1850,5.05730962582771,0.9,3.52348075458849,6.5784780160086
1860,5.05360515212715,0.9,3.53604871993652,6.62299145342302
1870,5.0497061782991,0.9,3.53482633085966,6.50608269281356
1880,5.04557220387251,0.9,3.51264726399799,6.64960205368262
1890,5.04127067776545,0.9,3.48756395016992,6.55053158847407
1900,5.03675844893883,0.9,3.46307453416305,6.57989968249556
1910,5.03202149395836,0.9,3.51019758965875,6.62012185314279
1920,5.02711555636956,0.9,3.47060789250275,6.55394227239152
1930,5.02198215869709,0.9,3.55429543511806,6.60811700079791
1940,5.01664614320341,0.9,3.45666110397735,6.51300160935479
1950,5.01108588155486,0.9,3.43841000034372,6.58191926534191
1960,5.0053768765322,0.9,3.43310382292614,6.53384988619259
1970,4.99944002958858,0.9,3.44131667872445,6.56225229995689
1980,4.99326994434334,0.9,3.41917237079293,6.55708054163731
1990,4.98692058481055,0.9,3.45114517953636,6.51487813720313
2000,4.98041232151806,0.9,3.44515388906639,6.56044949700073
2010,4.97367227952877,0.9,3.40380335299593,6.47924606251495
2020,4.96670975409064,0.9,3.5065889449338,6.5408036746537
2030,4.95958836545266,0.9,3.47263192059592,6.41343703438967
2040,4.95230946947039,0.9,3.36190374812856,6.45281970656087
2050,4.94478717262572,0.9,3.36149800354079,6.48660559153726
2060,4.93707387476017,0.9,3.50947771275139,6.50718727388659
2070,4.92922396747828,0.9,3.34644259892782,6.42079566526491
2080,4.92119577654191,0.9,3.3450309942643,6.39806839803426
2090,4.91295508453203,0.9,3.32749178473329,6.36193247593484
2100,4.90454394576866,0.9,3.38673220846901,6.42724698160718
2110,4.89601427224357,0.9,3.43943991614713,6.43172994605995
2120,4.88728137856362,0.9,3.33400746485073,6.42807702457364
2130,4.87838390261703,0.9,3.29334467280205,6.34088176138201
2140,4.86934583419417,0.9,3.34077453612227,6.34793483932634
2150,4.86017363680424,0.9,3.36875282002288,6.33095911279477
2160,4.85082948987505,0.9,3.42820571982361,6.31024102067099
2170,4.84132990124624,0.9,3.34111775639667,6.31387154772611
2180,4.83175508292645,0.9,3.33986694410057,6.30146750152495
2190,4.82200261457578,0.9,3.30601791354538,6.28544400971304
2200,4.81212851435163,0.9,3.28873898095188,6.32967078570544
